id,x,y
38385,6612.0,3022.0
38386,6613.0,3022.0
38387,7162.0,3021.0
38388,7168.0,3021.0
38389,6687.0,3020.0
38390,6659.0,3020.0
38391,6656.0,3020.0
38392,6682.0,3019.0
38393,6684.0,3019.0
38394,6667.0,3019.0
38395,6936.0,3019.0
38396,6769.0,3018.0
38397,7091.0,3018.0
38398,6691.0,3018.0
38399,6682.0,3018.0
38400,6768.0,3017.0
38401,7165.0,3017.0
38402,6878.0,3017.0
38403,6989.0,3017.0
38404,6640.0,3016.0
38405,6779.0,3016.0
38406,7108.0,3016.0
38407,7108.0,3015.0
38408,6920.0,3015.0
38409,6936.0,3015.0
38410,6883.0,3015.0
38411,7173.0,3015.0
38412,6648.0,3013.0
38413,6909.0,3013.0
38414,6828.0,3013.0
38415,7051.0,3013.0
38416,6807.0,3013.0
38417,6769.0,3013.0
38418,6766.0,3012.0
38419,6869.0,3012.0
38420,6871.0,3012.0
38421,6878.0,3012.0
38422,6887.0,3011.0
38423,6869.0,3011.0
38424,6883.0,3011.0
38425,7144.0,3011.0
38426,6606.0,3010.0
38427,6765.0,3010.0
38428,6877.0,3010.0
38429,7162.0,3009.0
38430,6765.0,3009.0
38431,6771.0,3009.0
38432,6941.0,3009.0
38433,6883.0,3009.0
38434,7153.0,3008.0
38435,6807.0,3008.0
38436,6765.0,3008.0
38437,6674.0,3007.0
38438,6675.0,3007.0
38439,6703.0,3007.0
38440,7158.0,3007.0
38441,7110.0,3007.0
38442,7142.0,3006.0
38443,7036.0,3006.0
38444,7039.0,3006.0
38445,6649.0,3006.0
38446,6747.0,3006.0
38447,6741.0,3006.0
38448,6703.0,3005.0
38449,7160.0,3005.0
38450,7151.0,3005.0
38451,6880.0,3005.0
38452,7153.0,3005.0
38453,7045.0,3004.0
38454,7091.0,3004.0
38455,7044.0,3003.0
38456,7051.0,3003.0
38457,7041.0,3003.0
38458,7037.0,3003.0
38459,6950.0,3003.0
38460,6653.0,3002.0
38461,6666.0,3002.0
38462,6955.0,3002.0
38463,6655.0,3001.0
38464,7044.0,3001.0
38465,7051.0,3001.0
38466,7044.0,3000.0
38467,6989.0,3000.0
38468,6654.0,3000.0
38469,6650.0,2999.0
38470,6664.0,2999.0
38471,7154.0,2998.0
38472,6675.0,2998.0
38473,6651.0,2997.0
38474,6659.0,2997.0
38475,6989.0,2997.0
38476,6660.0,2996.0
38477,7142.0,2996.0
38478,6661.0,2995.0
38479,6677.0,2995.0
38480,6674.0,2994.0
38481,6660.0,2993.0
38482,6661.0,2993.0
38483,6649.0,2992.0
38484,6651.0,2992.0
38485,6655.0,2992.0
38486,6643.0,2992.0
38487,6828.0,2992.0
38488,6659.0,2992.0
38489,6666.0,2992.0
38490,6662.0,2992.0
38491,6671.0,2992.0
38492,6806.0,2992.0
38493,6643.0,2991.0
38494,6656.0,2990.0
38495,6666.0,2990.0
38496,7147.0,2989.0
38497,7140.0,2989.0
38498,7138.0,2989.0
38499,6667.0,2989.0
38500,6740.0,2989.0
38501,6667.0,2989.0
38502,6643.0,2989.0
38503,6650.0,2989.0
38504,6654.0,2989.0
38505,6811.0,2988.0
38506,6666.0,2988.0
38507,6747.0,2988.0
38508,6658.0,2988.0
38509,6662.0,2988.0
38510,6580.0,2988.0
38511,6747.0,2987.0
38512,6806.0,2987.0
38513,6691.0,2987.0
38514,6583.0,2987.0
38515,6804.0,2987.0
38516,7106.0,2987.0
38517,7092.0,2987.0
38518,6764.0,2987.0
38519,7093.0,2987.0
38520,6800.0,2987.0
38521,6668.0,2987.0
38522,6667.0,2987.0
38523,6710.0,2984.0
38524,6667.0,2983.0
38525,6578.0,2983.0
38526,6804.0,2982.0
38527,7141.0,2982.0
38528,6667.0,2982.0
38529,6713.0,2982.0
38530,6710.0,2982.0
38531,7141.0,2981.0
38532,6690.0,2981.0
38533,7141.0,2979.0
38534,7130.0,2979.0
38535,7132.0,2979.0
38536,7110.0,2979.0
38537,7105.0,2978.0
38538,7130.0,2977.0
38539,7105.0,2976.0
38540,7101.0,2976.0
38541,7140.0,2976.0
38542,7130.0,2975.0
38543,7105.0,2975.0
38544,7102.0,2975.0
38545,7045.0,2973.0
38546,6989.0,2971.0
38547,6956.0,2971.0
38548,6922.0,2970.0
38549,4764.0,4235.0
38550,4834.0,4235.0
38551,4985.0,4235.0
38552,4980.0,4235.0
38553,5013.0,4235.0
38554,5081.0,4235.0
38555,4765.0,4230.0
38556,4759.0,4229.0
38557,5089.0,4220.0
38558,5013.0,4209.0
38559,5013.0,4208.0
38560,4987.0,4206.0
38561,5131.0,4200.0
38562,4772.0,4198.0
38563,4809.0,4196.0
38564,4809.0,4196.0
38565,4851.0,4196.0
38566,5217.0,4186.0
38567,5216.0,4185.0
38568,5222.0,4185.0
38569,4942.0,4183.0
38570,4942.0,4183.0
38571,5245.0,4181.0
38572,4906.0,4173.0
38573,5423.0,4167.0
38574,5423.0,4166.0
38575,5423.0,4166.0
38576,5427.0,4166.0
38577,5423.0,4166.0
38578,5423.0,4166.0
38579,5416.0,4162.0
38580,4883.0,4162.0
38581,4781.0,4161.0
38582,4774.0,4161.0
38583,4818.0,4161.0
38584,5428.0,4160.0
38585,5426.0,4159.0
38586,5416.0,4158.0
38587,5428.0,4158.0
38588,4944.0,4156.0
38589,4781.0,4156.0
38590,4888.0,4156.0
38591,4819.0,4156.0
38592,5019.0,4155.0
38593,5393.0,4152.0
38594,5458.0,4133.0
38595,5476.0,4132.0
38596,5393.0,4131.0
38597,5395.0,4130.0
38598,5223.0,4125.0
38599,4916.0,4123.0
38600,4871.0,4123.0
38601,4831.0,4121.0
38602,4800.0,4120.0
38603,5017.0,4113.0
38604,5043.0,4113.0
38605,5581.0,4106.0
38606,4840.0,4096.0
38607,4781.0,4095.0
38608,4840.0,4095.0
38609,4800.0,4095.0
38610,4775.0,4095.0
38611,5354.0,4095.0
38612,4890.0,4092.0
38613,5577.0,4092.0
38614,4842.0,4092.0
38615,4800.0,4092.0
38616,5006.0,4091.0
38617,4937.0,4091.0
38618,4939.0,4091.0
38619,5861.0,4090.0
38620,4942.0,4085.0
38621,4937.0,4085.0
38622,4942.0,4084.0
38623,4942.0,4083.0
38624,4947.0,4083.0
38625,4937.0,4083.0
38626,5043.0,4083.0
38627,5006.0,4083.0
38628,5103.0,4083.0
38629,4942.0,4082.0
38630,4948.0,4080.0
38631,4939.0,4078.0
38632,5523.0,4073.0
38633,6002.0,4071.0
38634,5522.0,4071.0
38635,5006.0,4065.0
38636,4857.0,4065.0
38637,4997.0,4065.0
38638,4889.0,4065.0
38639,4796.0,4065.0
38640,4936.0,4065.0
38641,5098.0,4065.0
38642,4964.0,4065.0
38643,6084.0,4062.0
38644,5681.0,4060.0
38645,4997.0,4055.0
38646,4964.0,4055.0
38647,4936.0,4055.0
38648,6065.0,4053.0
38649,4796.0,4053.0
38650,4796.0,4050.0
38651,4804.0,4050.0
38652,4793.0,4050.0
38653,4796.0,4049.0
38654,4796.0,4049.0
38655,5522.0,4049.0
38656,4797.0,4049.0
38657,4795.0,4049.0
38658,4800.0,4048.0
38659,4804.0,4047.0
38660,4800.0,4046.0
38661,5689.0,4045.0
38662,5693.0,4045.0
38663,4807.0,4045.0
38664,5360.0,4044.0
38665,5464.0,4043.0
38666,5464.0,4043.0
38667,5358.0,4041.0
38668,4926.0,4040.0
38669,5270.0,4040.0
38670,5358.0,4040.0
38671,5224.0,4040.0
38672,5243.0,4040.0
38673,5243.0,4040.0
38674,5271.0,4039.0
38675,5113.0,4039.0
38676,5247.0,4039.0
38677,5138.0,4039.0
38678,5479.0,4038.0
38679,5479.0,4038.0
38680,5515.0,4038.0
38681,5541.0,4038.0
38682,5541.0,4038.0
38683,5547.0,4037.0
38684,5260.0,4037.0
38685,5471.0,4035.0
38686,4901.0,4035.0
38687,5358.0,4035.0
38688,5259.0,4035.0
38689,5273.0,4035.0
38690,6019.0,4035.0
38691,5358.0,4034.0
38692,5381.0,4034.0
38693,4927.0,4033.0
38694,5463.0,4031.0
38695,4998.0,4030.0
38696,4973.0,4030.0
38697,5700.0,4030.0
38698,5617.0,4028.0
38699,4863.0,4028.0
38700,5835.0,4027.0
38701,4867.0,4027.0
38702,5247.0,4026.0
38703,4893.0,4025.0
38704,4869.0,4025.0
38705,4863.0,4025.0
38706,4867.0,4025.0
38707,5603.0,4024.0
38708,5001.0,4023.0
38709,4868.0,4022.0
38710,4864.0,4021.0
38711,4815.0,4020.0
38712,4893.0,4020.0
38713,5046.0,4020.0
38714,4973.0,4020.0
38715,4871.0,4020.0
38716,4912.0,4020.0
38717,4864.0,4020.0
38718,4811.0,4020.0
38719,4914.0,4020.0
38720,4923.0,4020.0
38721,4927.0,4020.0
38722,4924.0,4020.0
38723,4874.0,4020.0
38724,4927.0,4020.0
38725,5953.0,4019.0
38726,5955.0,4018.0
38727,5953.0,4018.0
38728,4864.0,4018.0
38729,4875.0,4017.0
38730,5859.0,4017.0
38731,5224.0,4015.0
38732,4976.0,4003.0
38733,5735.0,4003.0
38734,5621.0,4003.0
38735,5099.0,4001.0
38736,5072.0,4000.0
38737,5592.0,3998.0
38738,4832.0,3994.0
38739,5190.0,3993.0
38740,5359.0,3992.0
38741,5373.0,3991.0
38742,5572.0,3990.0
38743,5868.0,3988.0
38744,5571.0,3985.0
38745,4925.0,3984.0
38746,5571.0,3983.0
38747,5570.0,3983.0
38748,5607.0,3981.0
38749,5621.0,3980.0
38750,5568.0,3980.0
38751,5571.0,3980.0
38752,5050.0,3980.0
38753,5114.0,3979.0
38754,5077.0,3979.0
38755,5077.0,3979.0
38756,5569.0,3978.0
38757,5567.0,3978.0
38758,5150.0,3977.0
38759,5574.0,3976.0
38760,5155.0,3976.0
38761,5512.0,3976.0
38762,5168.0,3976.0
38763,5575.0,3976.0
38764,4924.0,3975.0
38765,4880.0,3975.0
38766,4977.0,3975.0
38767,4832.0,3975.0
38768,5160.0,3975.0
38769,5161.0,3975.0
38770,5160.0,3975.0
38771,5161.0,3974.0
38772,5581.0,3974.0
38773,5586.0,3974.0
38774,5160.0,3973.0
38775,5167.0,3973.0
38776,5513.0,3973.0
38777,5574.0,3973.0
38778,5510.0,3972.0
38779,5515.0,3971.0
38780,5521.0,3971.0
38781,5516.0,3971.0
38782,5509.0,3970.0
38783,5523.0,3969.0
38784,5835.0,3969.0
38785,5576.0,3968.0
38786,5576.0,3968.0
38787,5170.0,3967.0
38788,5168.0,3964.0
38789,5170.0,3964.0
38790,5174.0,3964.0
38791,5170.0,3963.0
38792,5175.0,3963.0
38793,5506.0,3963.0
38794,5796.0,3961.0
38795,5526.0,3960.0
38796,5170.0,3959.0
38797,5180.0,3959.0
38798,5505.0,3958.0
38799,5502.0,3958.0
38800,5499.0,3958.0
38801,5528.0,3957.0
38802,5576.0,3957.0
38803,5526.0,3956.0
38804,5481.0,3956.0
38805,5213.0,3955.0
38806,5203.0,3954.0
38807,5619.0,3954.0
38808,5464.0,3953.0
38809,4827.0,3950.0
38810,4830.0,3949.0
38811,5807.0,3948.0
38812,5281.0,3948.0
38813,5352.0,3947.0
38814,5457.0,3947.0
38815,5355.0,3946.0
38816,4979.0,3945.0
38817,4925.0,3945.0
38818,5051.0,3945.0
38819,4961.0,3945.0
38820,5326.0,3945.0
38821,5364.0,3944.0
38822,5080.0,3942.0
38823,4884.0,3940.0
38824,4925.0,3940.0
38825,4833.0,3939.0
38826,4832.0,3939.0
38827,5488.0,3937.0
38828,5384.0,3934.0
38829,5400.0,3934.0
38830,5363.0,3930.0
38831,5363.0,3930.0
38832,5395.0,3930.0
38833,5117.0,3930.0
38834,5406.0,3930.0
38835,5400.0,3929.0
38836,5168.0,3929.0
38837,5401.0,3929.0
38838,5403.0,3929.0
38839,5408.0,3927.0
38840,5181.0,3926.0
38841,5401.0,3923.0
38842,5121.0,3921.0
38843,4834.0,3920.0
38844,4886.0,3920.0
38845,4961.0,3920.0
38846,4985.0,3920.0
38847,4928.0,3920.0
38848,5359.0,3919.0
38849,5065.0,3915.0
38850,5063.0,3915.0
38851,5048.0,3915.0
38852,5053.0,3915.0
38853,5056.0,3915.0
38854,4986.0,3915.0
38855,4886.0,3915.0
38856,4928.0,3915.0
38857,4835.0,3914.0
38858,5204.0,3914.0
38859,5209.0,3913.0
38860,5120.0,3912.0
38861,5117.0,3912.0
38862,5646.0,3908.0
38863,4986.0,3906.0
38864,5218.0,3906.0
38865,4999.0,3905.0
38866,5459.0,3903.0
38867,5333.0,3898.0
38868,5336.0,3898.0
38869,5226.0,3898.0
38870,5282.0,3897.0
38871,5282.0,3897.0
38872,5389.0,3893.0
38873,5450.0,3893.0
38874,5478.0,3893.0
38875,5724.0,3893.0
38876,5204.0,3893.0
38877,5481.0,3890.0
38878,5195.0,3890.0
38879,5483.0,3889.0
38880,5447.0,3889.0
38881,5193.0,3889.0
38882,5446.0,3888.0
38883,5388.0,3886.0
38884,5102.0,3886.0
38885,5095.0,3886.0
38886,5358.0,3885.0
38887,5587.0,3881.0
38888,5586.0,3880.0
38889,5702.0,3879.0
38890,5507.0,3875.0
38891,5136.0,3875.0
38892,5136.0,3875.0
38893,5118.0,3875.0
38894,5508.0,3875.0
38895,5114.0,3875.0
38896,4844.0,3872.0
38897,5677.0,3868.0
38898,4838.0,3867.0
38899,4928.0,3867.0
38900,4943.0,3867.0
38901,4885.0,3867.0
38902,4860.0,3867.0
38903,4860.0,3867.0
38904,4840.0,3867.0
38905,4844.0,3867.0
38906,4838.0,3867.0
38907,4844.0,3867.0
38908,4840.0,3867.0
38909,4840.0,3867.0
38910,4839.0,3867.0
38911,5617.0,3865.0
38912,5628.0,3865.0
38913,5639.0,3865.0
38914,5656.0,3865.0
38915,5134.0,3865.0
38916,5194.0,3865.0
38917,5617.0,3863.0
38918,5618.0,3863.0
38919,5617.0,3862.0
38920,5259.0,3862.0
38921,4838.0,3862.0
38922,4853.0,3862.0
38923,4840.0,3862.0
38924,5594.0,3862.0
38925,4860.0,3862.0
38926,5587.0,3861.0
38927,5621.0,3861.0
38928,5617.0,3861.0
38929,5614.0,3861.0
38930,5667.0,3861.0
38931,5624.0,3860.0
38932,5232.0,3860.0
38933,4998.0,3859.0
38934,4840.0,3859.0
38935,4996.0,3858.0
38936,4998.0,3858.0
38937,5005.0,3858.0
38938,4998.0,3858.0
38939,5232.0,3857.0
38940,4995.0,3856.0
38941,5655.0,3855.0
38942,5128.0,3855.0
38943,5639.0,3854.0
38944,5194.0,3854.0
38945,5198.0,3854.0
38946,5327.0,3854.0
38947,5205.0,3854.0
38948,5647.0,3853.0
38949,5647.0,3853.0
38950,5614.0,3852.0
38951,5617.0,3851.0
38952,5008.0,3850.0
38953,5647.0,3850.0
38954,5513.0,3848.0
38955,5587.0,3848.0
38956,5645.0,3848.0
38957,5617.0,3848.0
38958,5129.0,3846.0
38959,5648.0,3845.0
38960,5118.0,3844.0
38961,5639.0,3844.0
38962,5296.0,3843.0
38963,5636.0,3843.0
38964,5631.0,3842.0
38965,5327.0,3842.0
38966,5641.0,3842.0
38967,5625.0,3840.0
38968,5586.0,3840.0
38969,5022.0,3840.0
38970,5250.0,3840.0
38971,4990.0,3839.0
38972,5023.0,3839.0
38973,5409.0,3838.0
38974,5439.0,3838.0
38975,5618.0,3838.0
38976,5594.0,3837.0
38977,5614.0,3837.0
38978,5592.0,3837.0
38979,5593.0,3836.0
38980,5592.0,3836.0
38981,5592.0,3836.0
38982,5587.0,3835.0
38983,5592.0,3833.0
38984,5513.0,3833.0
38985,4900.0,3833.0
38986,5586.0,3833.0
38987,5590.0,3833.0
38988,5621.0,3832.0
38989,5627.0,3831.0
38990,5592.0,3831.0
38991,5008.0,3830.0
38992,5583.0,3830.0
38993,5617.0,3830.0
38994,5260.0,3830.0
38995,4943.0,3829.0
38996,4900.0,3829.0
38997,4905.0,3829.0
38998,4842.0,3829.0
38999,4932.0,3829.0
39000,5617.0,3829.0
39001,4968.0,3829.0
39002,5033.0,3829.0
39003,5627.0,3829.0
39004,5615.0,3829.0
39005,5481.0,3828.0
39006,5166.0,3824.0
39007,4896.0,3824.0
39008,4910.0,3824.0
39009,4842.0,3824.0
39010,5130.0,3824.0
39011,5438.0,3821.0
39012,5387.0,3821.0
39013,5442.0,3821.0
39014,5047.0,3816.0
39015,4959.0,3814.0
39016,4959.0,3814.0
39017,5296.0,3812.0
39018,4924.0,3812.0
39019,4918.0,3812.0
39020,5047.0,3812.0
39021,5327.0,3810.0
39022,5370.0,3808.0
39023,5370.0,3806.0
39024,5352.0,3805.0
39025,5091.0,3801.0
39026,4924.0,3799.0
39027,5327.0,3799.0
39028,5327.0,3798.0
39029,5337.0,3797.0
39030,5516.0,3794.0
39031,5534.0,3794.0
39032,5539.0,3794.0
39033,5119.0,3793.0
39034,5447.0,3793.0
39035,5483.0,3793.0
39036,5123.0,3792.0
39037,5119.0,3792.0
39038,5122.0,3791.0
39039,5046.0,3789.0
39040,5534.0,3788.0
39041,5535.0,3788.0
39042,5580.0,3788.0
39043,5091.0,3782.0
39044,5289.0,3782.0
39045,5292.0,3780.0
39046,5126.0,3779.0
39047,5164.0,3779.0
39048,5289.0,3778.0
39049,5285.0,3777.0
39050,5182.0,3777.0
39051,5182.0,3777.0
39052,5281.0,3777.0
39053,5285.0,3776.0
39054,5286.0,3776.0
39055,5277.0,3776.0
39056,5294.0,3776.0
39057,5292.0,3776.0
39058,5342.0,3775.0
39059,5362.0,3775.0
39060,5208.0,3775.0
39061,5208.0,3774.0
39062,5263.0,3774.0
39063,5207.0,3774.0
39064,4950.0,3774.0
39065,4951.0,3774.0
39066,5206.0,3774.0
39067,5403.0,3773.0
39068,5091.0,3772.0
39069,5119.0,3772.0
39070,5130.0,3772.0
39071,5283.0,3771.0
39072,5070.0,3770.0
39073,5352.0,3769.0
39074,4957.0,3769.0
39075,4952.0,3767.0
39076,5350.0,3766.0
39077,4871.0,3765.0
39078,4870.0,3765.0
39079,4952.0,3765.0
39080,4952.0,3765.0
39081,4960.0,3764.0
39082,4871.0,3764.0
39083,4873.0,3764.0
39084,4925.0,3764.0
39085,5023.0,3763.0
39086,4966.0,3762.0
39087,4955.0,3762.0
39088,4963.0,3762.0
39089,4956.0,3761.0
39090,4961.0,3761.0
39091,4869.0,3761.0
39092,4871.0,3761.0
39093,4958.0,3760.0
39094,4959.0,3759.0
39095,5401.0,3758.0
39096,4966.0,3757.0
39097,5353.0,3757.0
39098,5445.0,3753.0
39099,5483.0,3753.0
39100,5406.0,3752.0
39101,5418.0,3752.0
39102,4970.0,3751.0
39103,4888.0,3748.0
39104,5518.0,3746.0
39105,5516.0,3746.0
39106,5516.0,3745.0
39107,5445.0,3743.0
39108,5258.0,3742.0
39109,5301.0,3742.0
39110,5089.0,3741.0
39111,5413.0,3740.0
39112,5512.0,3737.0
39113,5058.0,3736.0
39114,5418.0,3736.0
39115,5444.0,3735.0
39116,5418.0,3734.0
39117,5381.0,3734.0
39118,4973.0,3734.0
39119,4991.0,3734.0
39120,5023.0,3734.0
39121,5090.0,3734.0
39122,5016.0,3734.0
39123,5016.0,3734.0
39124,5013.0,3732.0
39125,5256.0,3731.0
39126,5232.0,3730.0
39127,5256.0,3729.0
39128,5352.0,3729.0
39129,5379.0,3728.0
39130,5263.0,3728.0
39131,4875.0,3724.0
39132,4887.0,3723.0
39133,4927.0,3721.0
39134,5002.0,3721.0
39135,4913.0,3721.0
39136,4973.0,3721.0
39137,5301.0,3720.0
39138,4915.0,3719.0
39139,4887.0,3719.0
39140,5589.0,3717.0
39141,5013.0,3717.0
39142,5502.0,3717.0
39143,5504.0,3717.0
39144,5260.0,3716.0
39145,5252.0,3715.0
39146,5254.0,3715.0
39147,5418.0,3715.0
39148,5020.0,3715.0
39149,5259.0,3715.0
39150,5418.0,3714.0
39151,4977.0,3714.0
39152,5261.0,3714.0
39153,5013.0,3714.0
39154,5255.0,3714.0
39155,5259.0,3714.0
39156,5261.0,3713.0
39157,5418.0,3712.0
39158,5301.0,3712.0
39159,5353.0,3712.0
39160,5378.0,3712.0
39161,5255.0,3711.0
39162,5252.0,3711.0
39163,5500.0,3711.0
39164,5207.0,3711.0
39165,5212.0,3711.0
39166,5257.0,3711.0
39167,5170.0,3711.0
39168,5261.0,3711.0
39169,5262.0,3711.0
39170,5301.0,3710.0
39171,5256.0,3709.0
39172,5258.0,3709.0
39173,4927.0,3706.0
39174,5476.0,3705.0
39175,5258.0,3704.0
39176,4929.0,3704.0
39177,4929.0,3703.0
39178,5468.0,3703.0
39179,5208.0,3701.0
39180,5088.0,3700.0
39181,4992.0,3699.0
39182,5166.0,3696.0
39183,5083.0,3696.0
39184,5090.0,3695.0
39185,5443.0,3693.0
39186,5122.0,3692.0
39187,5122.0,3692.0
39188,4874.0,3691.0
39189,4888.0,3691.0
39190,5072.0,3691.0
39191,5079.0,3691.0
39192,5076.0,3691.0
39193,5441.0,3690.0
39194,5079.0,3688.0
39195,5079.0,3688.0
39196,5119.0,3686.0
39197,5015.0,3686.0
39198,5008.0,3686.0
39199,4993.0,3686.0
39200,5422.0,3686.0
39201,5122.0,3686.0
39202,5418.0,3685.0
39203,5303.0,3685.0
39204,5270.0,3684.0
39205,4948.0,3682.0
39206,5015.0,3682.0
39207,4888.0,3681.0
39208,5468.0,3681.0
39209,4929.0,3681.0
39210,4888.0,3681.0
39211,5403.0,3680.0
39212,5379.0,3678.0
39213,5170.0,3676.0
39214,5156.0,3676.0
39215,5166.0,3676.0
39216,5138.0,3676.0
39217,5531.0,3676.0
39218,5494.0,3675.0
39219,5384.0,3674.0
39220,5035.0,3674.0
39221,4993.0,3673.0
39222,4959.0,3673.0
39223,5465.0,3673.0
39224,5468.0,3673.0
39225,5080.0,3673.0
39226,5282.0,3673.0
39227,5157.0,3672.0
39228,5380.0,3672.0
39229,5304.0,3672.0
39230,5274.0,3671.0
39231,5274.0,3671.0
39232,5421.0,3669.0
39233,5453.0,3668.0
39234,5463.0,3668.0
39235,5494.0,3668.0
39236,5381.0,3668.0
39237,5154.0,3667.0
39238,5361.0,3667.0
39239,5154.0,3666.0
39240,5122.0,3666.0
39241,5459.0,3664.0
39242,5167.0,3662.0
39243,5079.0,3659.0
39244,5333.0,3657.0
39245,5079.0,3655.0
39246,5283.0,3654.0
39247,5082.0,3654.0
39248,5269.0,3650.0
39249,5289.0,3650.0
39250,5290.0,3649.0
39251,5289.0,3649.0
39252,5284.0,3648.0
39253,5054.0,3648.0
39254,5054.0,3648.0
39255,5015.0,3648.0
39256,5280.0,3647.0
39257,5274.0,3647.0
39258,4993.0,3647.0
39259,4993.0,3647.0
39260,4824.0,3647.0
39261,4825.0,3647.0
39262,4825.0,3646.0
39263,5287.0,3646.0
39264,4985.0,3646.0
39265,4827.0,3646.0
39266,5287.0,3646.0
39267,5287.0,3645.0
39268,5389.0,3645.0
39269,5286.0,3645.0
39270,4987.0,3644.0
39271,5277.0,3644.0
39272,5334.0,3644.0
39273,5361.0,3644.0
39274,5404.0,3644.0
39275,5291.0,3644.0
39276,5425.0,3644.0
39277,5290.0,3644.0
39278,5455.0,3643.0
39279,4833.0,3643.0
39280,5290.0,3643.0
39281,4988.0,3643.0
39282,5310.0,3643.0
39283,4899.0,3643.0
39284,5456.0,3643.0
39285,5257.0,3643.0
39286,4988.0,3643.0
39287,5455.0,3643.0
39288,5304.0,3643.0
39289,5456.0,3642.0
39290,5300.0,3642.0
39291,5389.0,3642.0
39292,5386.0,3642.0
39293,4985.0,3642.0
39294,5392.0,3641.0
39295,5458.0,3641.0
39296,5450.0,3641.0
39297,5456.0,3641.0
39298,5454.0,3641.0
39299,4988.0,3641.0
39300,4898.0,3641.0
39301,4931.0,3641.0
39302,4991.0,3641.0
39303,5389.0,3641.0
39304,5392.0,3641.0
39305,4990.0,3640.0
39306,5264.0,3640.0
39307,5266.0,3640.0
39308,4988.0,3640.0
39309,5295.0,3640.0
39310,5284.0,3640.0
39311,4992.0,3640.0
39312,5293.0,3639.0
39313,5334.0,3639.0
39314,5390.0,3639.0
39315,5297.0,3639.0
39316,5392.0,3639.0
39317,5261.0,3639.0
39318,5274.0,3638.0
39319,5391.0,3638.0
39320,5284.0,3638.0
39321,5453.0,3637.0
39322,5284.0,3637.0
39323,5452.0,3636.0
39324,5300.0,3636.0
39325,5283.0,3635.0
39326,5274.0,3635.0
39327,5489.0,3631.0
39328,5270.0,3631.0
39329,5494.0,3630.0
39330,5123.0,3629.0
39331,5278.0,3628.0
39332,5293.0,3627.0
39333,5293.0,3627.0
39334,5017.0,3620.0
39335,5145.0,3620.0
39336,5245.0,3620.0
39337,5148.0,3620.0
39338,5320.0,3619.0
39339,5312.0,3614.0
39340,5452.0,3614.0
39341,5452.0,3614.0
39342,5429.0,3614.0
39343,5309.0,3614.0
39344,5168.0,3613.0
39345,5184.0,3613.0
39346,5023.0,3613.0
39347,4988.0,3613.0
39348,5145.0,3613.0
39349,5049.0,3613.0
39350,5310.0,3613.0
39351,5337.0,3613.0
39352,5553.0,3612.0
39353,5553.0,3611.0
39354,5448.0,3611.0
39355,5429.0,3611.0
39356,5452.0,3611.0
39357,5184.0,3609.0
39358,5187.0,3609.0
39359,5433.0,3609.0
39360,5395.0,3609.0
39361,5468.0,3609.0
39362,5460.0,3609.0
39363,5443.0,3609.0
39364,5544.0,3608.0
39365,5193.0,3608.0
39366,5474.0,3605.0
39367,5351.0,3604.0
39368,5102.0,3603.0
39369,5187.0,3603.0
39370,5489.0,3601.0
39371,5492.0,3600.0
39372,5364.0,3600.0
39373,5363.0,3600.0
39374,5468.0,3599.0
39375,5145.0,3599.0
39376,5411.0,3599.0
39377,5423.0,3599.0
39378,5468.0,3598.0
39379,5204.0,3598.0
39380,5221.0,3598.0
39381,5211.0,3598.0
39382,5248.0,3598.0
39383,5204.0,3598.0
39384,5444.0,3598.0
39385,5539.0,3598.0
39386,5543.0,3598.0
39387,5447.0,3597.0
39388,5432.0,3597.0
39389,5440.0,3597.0
39390,5452.0,3597.0
39391,5268.0,3597.0
39392,5042.0,3597.0
39393,5042.0,3596.0
39394,5253.0,3596.0
39395,5249.0,3596.0
39396,5042.0,3596.0
39397,5356.0,3596.0
39398,5355.0,3595.0
39399,5383.0,3595.0
39400,5355.0,3595.0
39401,5394.0,3595.0
39402,5397.0,3594.0
39403,5468.0,3594.0
39404,5406.0,3594.0
39405,5404.0,3594.0
39406,5404.0,3594.0
39407,4897.0,3594.0
39408,5432.0,3594.0
39409,5422.0,3594.0
39410,5354.0,3594.0
39411,4897.0,3594.0
39412,5440.0,3594.0
39413,5274.0,3594.0
39414,4899.0,3593.0
39415,4953.0,3593.0
39416,5492.0,3593.0
39417,5495.0,3593.0
39418,5497.0,3593.0
39419,5533.0,3593.0
39420,5359.0,3593.0
39421,4895.0,3592.0
39422,5157.0,3592.0
39423,5396.0,3592.0
39424,4899.0,3592.0
39425,5495.0,3592.0
39426,5496.0,3592.0
39427,5493.0,3592.0
39428,5361.0,3592.0
39429,5492.0,3592.0
39430,5495.0,3592.0
39431,5378.0,3592.0
39432,5396.0,3592.0
39433,5468.0,3592.0
39434,5479.0,3592.0
39435,5489.0,3591.0
39436,5265.0,3591.0
39437,5492.0,3591.0
39438,4988.0,3591.0
39439,5396.0,3591.0
39440,5491.0,3590.0
39441,5492.0,3590.0
39442,5288.0,3589.0
39443,5491.0,3589.0
39444,5433.0,3587.0
39445,5298.0,3587.0
39446,5499.0,3587.0
39447,5499.0,3587.0
39448,5497.0,3587.0
39449,5496.0,3587.0
39450,4922.0,3587.0
39451,5489.0,3587.0
39452,5532.0,3586.0
39453,5527.0,3586.0
39454,5496.0,3586.0
39455,5512.0,3586.0
39456,5404.0,3585.0
39457,5489.0,3585.0
39458,5404.0,3585.0
39459,5488.0,3585.0
39460,4922.0,3585.0
